average_price,total_volume,small_sold,large_sold,x_large_sold,total_bags,small_bags,large_bags,x_large_bags,type,year,region,month,ratio_small_sold,ratio_large_sold,ratio_x_large_sold,ratio_small_bags,ratio_large_bags,ratio_x_large_bags
1.39,7507.51,371.44,4348.79,54.16,2733.12,590.47,2142.65,0,organic,2016,Columbus,May,0.0494757915740372,0.5792586356861329,0.0072141096049156105,0.21604247160754012,0.7839575283924599,0
1.31,6711.12,389.47,3323.72,18.38,2979.55,1037.65,1941.9,0,organic,2016,Columbus,May,0.05803353240591735,0.49525563542299944,0.0027387380943866297,0.3482572871742377,0.6517427128257622,0
1.22,7017.73,346.52,3729.33,5.72,2936.16,754.84,2181.32,0,organic,2016,Columbus,May,0.04937779025411351,0.5314154292057404,8.150783800459693e-4,0.25708408261130183,0.7429159173886982,0
1.14,8467.42,372.26,4350.95,3.42,3740.79,994.3,2746.49,0,organic,2016,Columbus,May,0.04396380479532136,0.5138460121264801,4.0390107021973635e-4,0.26579947016539285,0.734200529834607,0
1.29,5872.4,358.98,3028.11,9.06,2476.25,940.31,1535.94,0,organic,2016,Columbus,May,0.06113003201416798,0.515651181799605,0.001542810435256454,0.3797314487632509,0.6202685512367492,0
0.99,11874.13,1135.01,4546.77,19.1,6173.25,1169.53,5003.72,0,organic,2016,Columbus,April,0.09558679246395316,0.38291394822189084,0.0016085388992709362,0.18945126149111083,0.8105487385088892,0
1.17,9508.72,377.86,5491.76,2.23,3636.87,689.32,2947.55,0,organic,2016,Columbus,April,0.039738261301205634,0.5775498700140503,2.3452157598499065e-4,0.18953660702747144,0.8104633929725287,0
1.52,6323.62,360.23,4906.26,0,1057.13,550,507.13,0,organic,2016,Columbus,April,0.0569657885831217,0.7758625597363535,0,0.5202765979586238,0.47972340204137615,0
1.69,5382.24,317.7,3569.14,0,1495.4,566.67,928.73,0,organic,2016,Columbus,April,0.05902746811736377,0.6631328220220577,0,0.37894208907315763,0.6210579109268423,0
1.54,6663.94,272.71,4060.29,16.3,2314.64,437.39,1877.25,0,organic,2016,Columbus,March,0.04092323760418011,0.6092927007145923,0.0024460004141693957,0.1889667507690181,0.811033249230982,0
1.23,7457.89,315.11,3453.23,4.32,3685.23,408.25,3276.98,0,organic,2016,Columbus,March,0.04225189698426767,0.46303042817740675,5.792523086288481e-4,0.11078005986057858,0.8892199401394214,0
1.37,7157.22,376.52,3722.09,4.3,3054.31,619.05,2435.26,0,organic,2016,Columbus,March,0.052607017808590485,0.5200468897141628,6.007919275919979e-4,0.2026808018832404,0.7973191981167597,0
1.42,4854.17,387.7,3606.38,0,860.09,51.03,809.06,0,organic,2016,Columbus,March,0.07986947305100563,0.7429447258748664,0,0.05933100024416049,0.9406689997558394,0
1.43,5181.52,451.27,4249.41,0,480.84,239.55,241.29,0,organic,2016,Columbus,February,0.0870922046040544,0.8201087711713936,0,0.4981906663339157,0.5018093336660844,0
1.39,4382,590.44,2960.78,0,830.78,249.56,581.22,0,organic,2016,Columbus,February,0.13474212688270198,0.675668644454587,0,0.3003924023207107,0.6996075976792894,0
1.25,4607.55,499.91,2710.71,0,1396.93,210,1186.93,0,organic,2016,Columbus,February,0.10849800870310686,0.5883191717941205,0,0.15032965144996527,0.8496703485500348,0
1.31,3999.51,499.69,2482.27,2.16,1015.39,161.58,853.81,0,organic,2016,Columbus,February,0.12493780488109793,0.6206435288322819,5.400661581043678e-4,0.1591309743054393,0.8408690256945607,0
1.28,4289.51,392.6,2600.03,0,1296.88,154.14,1142.74,0,organic,2016,Columbus,January,0.09152560548873881,0.6061368314795863,0,0.11885448152489049,0.8811455184751095,0
0.96,6522.27,421.55,2812.84,1.09,3286.79,328.21,2958.58,0,organic,2016,Columbus,January,0.06463240558885174,0.43126702819723806,1.6711972978732866e-4,0.09985730758582081,0.9001426924141792,0
1.44,5244.61,796.09,3813.38,0,635.14,223.04,412.1,0,organic,2016,Columbus,January,0.15179203029395896,0.7271045892830926,0,0.3511666719148534,0.6488333280851466,0
1.37,5663.07,969.19,3558.82,0,1135.06,456.52,678.54,0,organic,2016,Columbus,January,0.1711421543438453,0.6284259244544038,0,0.4021990026958927,0.5978009973041073,0
1.51,4034.88,452.44,2937.02,2.2,643.22,229.79,413.43,0,organic,2016,Columbus,January,0.11213220715362042,0.7279076453326988,5.452454595923547e-4,0.35724946363608096,0.642750536363919,0
1.12,20099.08,4747.3,428.15,0,14923.63,14829.22,94.41,0,organic,2016,DallasFtWorth,December,0.23619489051240156,0.021301970040419758,0,0.9936737911620698,0.006326208837930182,0
1.11,21071.85,5025.9,286.6,0,15759.35,15746.18,13.17,0,organic,2016,DallasFtWorth,December,0.2385125178852355,0.013601083910525181,0,0.9991643056344329,8.356943655671077e-4,0
1.14,20619.42,4812.83,204.45,0,15602.14,15556.54,45.6,0,organic,2016,DallasFtWorth,December,0.23341248201937786,0.009915409841789924,0,0.9970773240081169,0.002922675991883165,0
1.25,21047.85,6160.17,124.16,0,14763.52,14743.93,19.59,0,organic,2016,DallasFtWorth,December,0.2926745487068751,0.005898939796701326,0,0.9986730806745274,0.001326919325472516,0
1.34,21312.8,5730.92,120.37,0,15461.51,15328.42,133.09,0,organic,2016,DallasFtWorth,November,0.26889568709883266,0.005647779737997823,0,0.991392173209473,0.008607826790526928,0
1.37,19634.24,5461.76,130.12,0,14042.36,13745.95,296.41,0,organic,2016,DallasFtWorth,November,0.27817526932542336,0.006627198200694297,0,0.9788917247528194,0.021108275247180674,0
1.32,25020.67,7052.28,162.3,0,17806.09,17526.69,279.4,0,organic,2016,DallasFtWorth,November,0.2818581596735819,0.006486636848653534,0,0.9843087393133472,0.015691260686652712,0
1.36,25468.3,7183.02,95.81,0,18189.47,17866.27,323.2,0,organic,2016,DallasFtWorth,November,0.28203767035883825,0.003761931499157777,0,0.9822314778825331,0.01776852211746686,0
1.34,17098.36,4885.83,120.53,0,12092,11802.8,289.2,0,organic,2016,DallasFtWorth,October,0.28574845774682484,0.007049214076671681,0,0.9760833608997683,0.023916639100231556,0
1.37,20091.09,10832.47,128.56,0,9130.06,8549.22,580.84,0,organic,2016,DallasFtWorth,October,0.5391678599817132,0.006398856408487544,0,0.9363815790914846,0.0636184209085154,0
1.27,20504.41,11563.74,89.18,0,8851.49,2710,6141.49,0,organic,2016,DallasFtWorth,October,0.5639635571079588,0.004349308270757364,0,0.3061631431544294,0.6938368568455706,0
1.25,28837.82,13182.39,267.34,0,15388.09,6930,8458.09,0,organic,2016,DallasFtWorth,October,0.4571215854735205,0.009270464965798385,0,0.4503482888389657,0.5496517111610343,0
1.42,20696.52,14245.66,441.23,0,6009.63,5673.89,335.74,0,organic,2016,DallasFtWorth,October,0.6883118514610186,0.021319043008196547,0,0.9441329998685444,0.05586700013145568,0
1.35,19980.31,11604.51,1486.92,0,6888.88,4964.64,1924.24,0,organic,2016,DallasFtWorth,September,0.5807972949368653,0.07441926576714776,0,0.7206744782896495,0.2793255217103506,0
1.31,18329.37,7605.58,1010.05,0,9713.74,7228.44,2485.3,0,organic,2016,DallasFtWorth,September,0.4149395205618088,0.05510554918145032,0,0.744145921138511,0.25585407886148903,0
1.16,26658.47,10022.44,247.44,0,16388.59,16072.8,315.79,0,organic,2016,DallasFtWorth,September,0.37595705980125643,0.009281853009568816,0,0.9807311062147506,0.01926889378524937,0
1.05,30716.5,9117.89,327.08,0,21271.53,21031.82,239.71,0,organic,2016,DallasFtWorth,September,0.29684013478098087,0.010648348607425976,0,0.9887309469511596,0.0112690530488404,0
1.02,34300.17,9948.68,259.53,0,24091.96,23775.82,316.14,0,organic,2016,DallasFtWorth,August,0.2900475420384214,0.007566434801926637,0,0.9868777799730699,0.013122220026930146,0
0.86,74326.53,21679.49,269.44,0,52377.6,51921.72,455.88,0,organic,2016,DallasFtWorth,August,0.29167902766347364,0.0036250851479276646,0,0.9912962793255132,0.008703720674486803,0
0.86,90500.74,25938.55,334.11,0,64228.08,62542.16,1685.92,0,organic,2016,DallasFtWorth,August,0.28661146859130654,0.003691793017383062,0,0.9737510447143991,0.02624895528560094,0
1.12,32688.03,11017.8,424.96,0,21245.27,8515.91,12729.36,0,organic,2016,DallasFtWorth,August,0.3370591620235297,0.013000477544838279,0,0.40083792768931625,0.5991620723106837,0
1.03,38209.32,11152.52,584.88,0,26471.92,20744.05,5727.87,0,organic,2016,DallasFtWorth,July,0.29187957283720306,0.015307260113501104,0,0.7836246860824603,0.2163753139175398,0
0.99,35564.65,10629.22,455.42,0,24480.01,19642.12,4837.89,0,organic,2016,DallasFtWorth,July,0.2988703670639244,0.012805412115682285,0,0.8023738552394383,0.1976261447605618,0
1.05,27581.91,7602.87,388.98,0,19590.06,12860.35,6729.71,0,organic,2016,DallasFtWorth,July,0.27564697296162594,0.014102721675184931,0,0.6564732318328785,0.34352676816712147,0
1.04,17788.81,6584.16,491.32,0,10713.33,10175.25,538.08,0,organic,2016,DallasFtWorth,July,0.37012931162905216,0.02761961030557974,0,0.9497747199050155,0.050225280094984476,0
0.99,32844.7,12757.01,1067.37,0,19020.32,18951.12,69.2,0,organic,2016,DallasFtWorth,July,0.38840391296008187,0.03249748056764105,0,0.9963617857112814,0.003638214288718592,0
1.04,30776.67,11200.61,580.49,0,18995.57,18776.65,218.92,0,organic,2016,DallasFtWorth,June,0.36393183538050095,0.018861364793527045,0,0.9884752076405183,0.01152479235948171,0
1.05,28277.44,10059.74,668.96,0,17548.74,17132.19,416.55,0,organic,2016,DallasFtWorth,June,0.355751440017201,0.02365702128622676,0,0.9762632530882558,0.02373674691174409,0
1.08,31272.25,11728.55,671.78,0,18871.92,18194.67,677.25,0,organic,2016,DallasFtWorth,June,0.37504656684440674,0.021481665054481208,0,0.9641133493571401,0.03588665064285987,0
1.05,26357.74,9412.3,640.22,0,16305.22,13879.09,2426.13,0,organic,2016,DallasFtWorth,June,0.35709814270874507,0.024289639400039607,0,0.851205319523441,0.14879468047655905,0
1,27580.57,10016.93,341.12,0,17222.52,12248.06,4974.46,0,organic,2016,DallasFtWorth,May,0.36318792541270906,0.012368127272206484,0,0.7111653811405066,0.28883461885949324,0
1,24210.7,8434.31,437.88,0,15338.51,11584.99,3753.52,0,organic,2016,DallasFtWorth,May,0.3483711747285291,0.018086218077131185,0,0.7552878343463608,0.2447121656536391,0
1.06,26845.53,8541.46,830.92,0,17473.15,13365.82,4107.33,0,organic,2016,DallasFtWorth,May,0.3181706600689202,0.030951894039715364,0,0.7649347713491842,0.23506522865081567,0
1.04,26837.25,8147.01,601.13,0,18089.11,12168.76,5920.35,0,organic,2016,DallasFtWorth,May,0.303570969454769,0.022399090815936804,0,0.6727119244672624,0.32728807553273764,0
1.09,21668.3,7176.13,965.49,0,13526.68,11158.19,2368.49,0,organic,2016,DallasFtWorth,May,0.33118103404512583,0.04455771795664635,0,0.8249023411509698,0.1750976588490302,0
1,23975.47,7481.26,2070.02,0,14424.19,9987.35,4436.84,0,organic,2016,DallasFtWorth,April,0.3120380956035481,0.08633907906706312,0,0.6924028316321402,0.30759716836785983,0
1.11,25616.88,9048.9,722.41,0,15845.57,14278.12,1567.45,0,organic,2016,DallasFtWorth,April,0.35323973879723053,0.028200545890053743,0,0.9010796077389454,0.09892039226105467,0
1.16,20070.8,8391.02,644.18,0,11035.6,8238.37,2797.23,0,organic,2016,DallasFtWorth,April,0.41807102855890155,0.03209538234649341,0,0.7465266954220886,0.2534733045779115,0
1.18,18943.3,7643.67,788.28,0,10511.35,8902.82,1608.53,0,organic,2016,DallasFtWorth,April,0.4035025576325139,0.041612601817001264,0,0.8469720825583773,0.1530279174416226,0
1.25,17408.68,8355.74,658.68,0,8394.26,7234.13,1160.13,0,organic,2016,DallasFtWorth,March,0.4799755064714843,0.03783629775491306,0,0.8617948455253948,0.13820515447460527,0
1.16,16850.64,7780.48,1096.46,0,7973.7,6471,1502.7,0,organic,2016,DallasFtWorth,March,0.4617320173002331,0.06506933861265804,0,0.811542947439708,0.18845705256029197,0
1.2,18432.74,8425.39,786.3,0,9221.05,7918.85,1302.2,0,organic,2016,DallasFtWorth,March,0.457088311341667,0.04265779260164251,0,0.8587796400626828,0.14122035993731735,0
1.15,19464.82,7164.37,560.17,0,11740.28,9961.79,1778.49,0,organic,2016,DallasFtWorth,March,0.3680676214832708,0.02877858618779932,0,0.8485138344230291,0.1514861655769709,0
1.19,17889.69,7338.02,695.76,0,9855.91,8702.31,1153.6,0,organic,2016,DallasFtWorth,February,0.4101815067784853,0.03889167447842864,0,0.8829534766449775,0.11704652335502251,0
1.18,17232.43,7305.62,614.56,0,9312.25,6311.81,3000.44,0,organic,2016,DallasFtWorth,February,0.4239460134177246,0.035662991232229,0,0.6777964509114339,0.32220354908856613,0
1.27,15673.4,6386.7,573.59,0,8713.11,7072.31,1640.8,0,organic,2016,DallasFtWorth,February,0.40748656960200086,0.03659639899447472,0,0.811686068464647,0.18831393153535303,0
1.27,14931.85,7123.02,778.11,0,7030.72,6954.58,76.14,0,organic,2016,DallasFtWorth,February,0.4770353305183216,0.05211075653720068,0,0.9891703836875881,0.010829616312411815,0
1.36,15116.17,7396.68,626.91,1.42,7091.16,7084.49,6.67,0,organic,2016,DallasFtWorth,January,0.48932236141826935,0.041472806934560805,9.393913934548235e-5,0.9990593922574021,9.40607742597826e-4,0
1.35,14155.9,6168.4,453.26,0,7534.24,7534.24,0,0,organic,2016,DallasFtWorth,January,0.43574763879371853,0.03201915808955983,0,1,0,0
1.25,14648.09,7988.39,617.54,0,6042.16,6016.61,25.55,0,organic,2016,DallasFtWorth,January,0.5453536945772453,0.04215839744294307,0,0.9957713797714725,0.0042286202285275465,0
1.34,11624.41,5332.87,389.96,0,5901.58,5843.94,57.64,0,organic,2016,DallasFtWorth,January,0.45876478892262057,0.03354664881916587,0,0.9902331240108581,0.009766875989141891,0
1.26,10777.27,4802.52,397.26,0,5577.49,5384.85,192.64,0,organic,2016,DallasFtWorth,January,0.44561563364377066,0.0368609119006947,0,0.9654611662235164,0.03453883377648369,0
0.93,23425.81,5412.78,884.75,75.54,17052.74,14897.14,2155.6,0,organic,2016,Denver,December,0.2310605268291683,0.037768171089921754,0.0032246483686156424,0.8735921617288481,0.1264078382711517,0
1.47,14088.99,9935.96,1781.5,100.88,2270.65,675.88,1594.77,0,organic,2016,Denver,December,0.7052286927593816,0.1264462534219983,0.007160200979630193,0.29765926056415565,0.7023407394358443,0
0.98,34903.11,14092.31,1601.73,16.07,19193,379.52,18813.48,0,organic,2016,Denver,December,0.4037551381524454,0.04589075300166661,4.604174241206586e-4,0.019773875892252383,0.9802261241077476,0
0.85,45324.18,12165.52,1971.17,23,31164.49,713.02,30451.47,0,organic,2016,Denver,December,0.26841125421353457,0.0434904724145037,5.074554023922771e-4,0.022879244935501912,0.977120755064498,0
1.34,23367.39,11121.68,1566.03,21.88,10657.8,4045.59,6612.21,0,organic,2016,Denver,November,0.4759487473782909,0.06701775422929133,9.363476194816794e-4,0.3795895963519676,0.6204104036480325,0
1.72,18310.37,14123.33,1492.69,5.76,2688.59,320,2368.59,0,organic,2016,Denver,November,0.7713295799047207,0.0815215640099026,3.1457583871871513e-4,0.11902149453802922,0.8809785054619708,0
1.29,24113.8,8091.95,1338.55,12.7,14670.6,1493.33,13177.27,0,organic,2016,Denver,November,0.33557340609941194,0.05550970813393161,5.266693760419345e-4,0.1017906561422164,0.8982093438577836,0
1.74,13748.96,11564.81,1279.38,24.27,880.5,2.57,877.93,0,organic,2016,Denver,November,0.841140711733833,0.09305285636149936,0.0017652244242473613,0.0029187961385576376,0.9970812038614423,0
1.81,23733.43,21484.74,2146.97,15.05,86.67,0,86.67,0,organic,2016,Denver,October,0.9052522117536319,0.09046185064695662,6.341266306640044e-4,0,1,0
1.71,19881.26,15715.08,1952.5,35.94,2177.74,0,2177.74,0,organic,2016,Denver,October,0.7904468831452333,0.09820806125969885,0.0018077325078993988,0,1,0
1.19,20054.84,6147.83,1283.04,13.93,12610.04,572.82,12037.22,0,organic,2016,Denver,October,0.30655093732984157,0.06397657622798286,6.945954193601146e-4,0.045425708403779845,0.95457429159622,0
1.49,19651.23,11578.91,2259.1,12.78,5800.44,4160.72,1639.72,0,organic,2016,Denver,October,0.5892206238489907,0.1149597251673305,6.503409710231879e-4,0.7173111005372007,0.2826888994627994,0
1.79,13087.01,11038.28,1697.21,15.1,336.42,100.68,235.74,0,organic,2016,Denver,October,0.843453164626603,0.12968661290852532,0.0011538158830779529,0.29926877117888356,0.7007312288211165,0
1.72,12327.94,9350.55,1694.55,8.12,1274.72,1191.6,83.12,0,organic,2016,Denver,September,0.7584843858746878,0.13745605510734152,6.586664114199127e-4,0.9347935232835445,0.06520647671645538,0
1.37,22036.49,10442.96,2216.61,5.8,9371.12,9071.01,300.11,0,organic,2016,Denver,September,0.4738939822086003,0.10058816081871477,2.631998108591704e-4,0.967975012591878,0.03202498740812197,0
1.4,20741.79,10019.08,2407.87,13.89,8300.95,8044.58,256.37,0,organic,2016,Denver,September,0.4830383491492296,0.11608785934097297,6.696625508213129e-4,0.9691155831561447,0.03088441684385522,0
1.15,25026.47,8810.53,2263.32,275.18,13677.44,11408.72,2268.72,0,organic,2016,Denver,September,0.35204845109997535,0.09043704525648244,0.010995557903291995,0.8341268541481446,0.1658731458518553,0
1.47,11417.18,5597.07,1246.64,286.4,4287.07,3165.42,1121.65,0,organic,2016,Denver,August,0.4902322640091511,0.10918983496800437,0.02508500347721591,0.7383644307184162,0.261635569281584,0
1.78,10651.36,8262.74,1735.48,15,638.14,439.68,198.46,0,organic,2016,Denver,August,0.775745069174265,0.16293506181370265,0.0014082708686965796,0.6890024132635472,0.31099758673645284,0
1.19,26657.31,8487.5,1648.45,12.68,16508.68,16302.01,206.67,0,organic,2016,Denver,August,0.31839296613199153,0.06183857260916424,4.756668996234053e-4,0.9874811311382861,0.012518868861713958,0
1.52,22282.57,12876.46,2651.64,8.06,6746.41,6538.45,207.96,0,organic,2016,Denver,August,0.5778714035230227,0.11900063592305556,3.617177013243984e-4,0.9691747166270653,0.030825283372934643,0
1.79,17691.72,14012.54,2828.69,35.64,814.85,618.46,196.39,0,organic,2016,Denver,July,0.7920394399187869,0.15988778931613207,0.002014501699099918,0.7589863164999694,0.24101368350003066,0
1.47,28452.22,14466.93,3103.21,53.93,10828.15,10778.15,50,0,organic,2016,Denver,July,0.5084640144073116,0.10906741196293294,0.0018954584211706503,0.9953824060435069,0.00461759395649303,0
1.6,21484.6,15310.96,3457.28,20.6,2695.76,2665.76,30,0,organic,2016,Denver,July,0.7126481293577726,0.16091898383027844,9.588263221097904e-4,0.98887141288542,0.011128587114579933,0
1,37036.32,10122.11,2278.64,18.29,24617.28,24562.35,54.93,0,organic,2016,Denver,July,0.2733022611317755,0.06152447111376076,4.938395607338958e-4,0.9977686405646765,0.00223135943532348,0
1.2,27913.57,13460.89,3315.6,58.26,11078.82,11019,59.82,0,organic,2016,Denver,July,0.48223462638422815,0.11878093701378935,0.00208715689179134,0.994600507996339,0.00539949200366104,0
1.52,19132.38,14921.84,4022.39,76.5,111.65,94.98,16.67,0,organic,2016,Denver,June,0.7799259684367549,0.21023991787744126,0.003998457065979245,0.8506941334527541,0.14930586654724587,0
1.52,24524.24,20528.3,3777.61,100.4,117.93,83.67,34.26,0,organic,2016,Denver,June,0.837061617403842,0.15403576216836892,0.004093908720514887,0.7094886797252608,0.2905113202747392,0
1.46,25862.04,19720.9,3959.24,29.44,2152.46,2065.9,86.56,0,organic,2016,Denver,June,0.7625423207140659,0.15309078479501229,0.0011383479416163613,0.959785547698912,0.040214452301088055,0
1.32,21698.87,12810.26,3097.96,21.51,5769.14,5681.6,87.54,0,organic,2016,Denver,June,0.5903653047370669,0.1427705682369635,9.912958601070011e-4,0.9848261612649373,0.015173838735062764,0
0.96,34072.77,8555.66,1938.53,22.63,23555.95,22884.59,671.36,0,organic,2016,Denver,May,0.2510996317587329,0.05689381872973639,6.641667231633942e-4,0.9714993451760595,0.028500654823940447,0
0.92,49143.63,25268.6,1852.73,33.92,21988.38,21660.14,328.24,0,organic,2016,Denver,May,0.5141785415525878,0.03770030825968697,6.902217031993771e-4,0.9850721153627506,0.014927884637249311,0
0.99,24086.48,11220.31,3023.72,23.73,9818.72,6425.59,3393.13,0,organic,2016,Denver,May,0.4658343601887864,0.12553598533285062,9.851999960143617e-4,0.6544223686997899,0.34557763130021024,0
0.7,50559.21,14280.12,6750.13,51.92,29477.04,5921.36,23555.68,0,organic,2016,Denver,May,0.28244349545809755,0.1335094041224141,0.0010269147797206484,0.20088041404428666,0.7991195859557133,0
0.86,182067.69,85418.52,40808.35,142.93,55697.89,25142.95,30554.94,0,organic,2016,Denver,May,0.4691580367719281,0.22413834107523414,7.850376966940153e-4,0.45141656174048966,0.5485834382595104,0
0.74,229646.05,62551.8,37420.77,124.69,129548.79,121358.4,8190.39,0,organic,2016,Denver,April,0.2723835223815084,0.1629497655195898,5.429660122610426e-4,0.9367775646534406,0.0632224353465594,0
